y,x,zt
1044.0,252.0,264.0
1044.0,276.0,264.0
1044.0,300.0,264.0
1044.0,324.0,264.0
1044.0,348.0,288.0
1044.0,372.0,288.0
1044.0,396.0,288.0
1044.0,420.0,288.0
1044.0,444.0,288.0
1044.0,468.0,288.0
1044.0,492.0,288.0
1044.0,516.0,288.0
1044.0,540.0,288.0
1044.0,564.0,288.0
1044.0,588.0,288.0
1044.0,612.0,288.0
1044.0,636.0,288.0
1044.0,660.0,288.0
1044.0,684.0,288.0
1044.0,708.0,264.0
1044.0,732.0,264.0
1044.0,756.0,264.0
1044.0,780.0,264.0
1044.0,804.0,264.0
1044.0,828.0,264.0
1044.0,852.0,240.0
1044.0,876.0,240.0
1044.0,900.0,216.0
1044.0,924.0,216.0
1044.0,948.0,216.0
1044.0,972.0,192.0
1044.0,996.0,192.0
1044.0,1020.0,168.0
1044.0,1044.0,144.0
1044.0,1068.0,144.0
1044.0,1092.0,120.0
1044.0,1116.0,120.0
1044.0,1140.0,96.0
1044.0,1164.0,96.0
1044.0,1188.0,96.0
1044.0,1212.0,96.0
1044.0,1236.0,96.0
1044.0,1260.0,72.0
1044.0,1284.0,72.0
1044.0,1308.0,72.0
1044.0,1332.0,72.0
1044.0,1356.0,48.0
1044.0,1380.0,48.0
1044.0,1404.0,48.0
1044.0,1428.0,48.0
1044.0,1452.0,24.0
1044.0,1476.0,24.0
1044.0,1500.0,24.0
1044.0,1524.0,24.0
1044.0,1548.0,24.0
1044.0,1572.0,24.0
1044.0,1596.0,24.0
1044.0,1620.0,24.0
1044.0,1644.0,24.0
1044.0,1668.0,24.0
1044.0,1692.0,24.0
1044.0,1716.0,24.0
1044.0,1740.0,24.0
1044.0,1764.0,24.0
1044.0,1788.0,24.0
1044.0,1812.0,24.0
1044.0,1836.0,24.0
1044.0,1860.0,24.0
1044.0,1884.0,24.0
1044.0,1908.0,24.0
1044.0,1932.0,24.0
1044.0,1956.0,24.0
1044.0,1980.0,24.0
1044.0,2004.0,24.0
1044.0,2028.0,24.0
1044.0,2052.0,24.0
1044.0,2076.0,24.0
1044.0,2100.0,24.0
1044.0,2124.0,24.0
1044.0,2148.0,24.0
1044.0,2172.0,24.0
1044.0,2196.0,24.0
1044.0,2220.0,24.0
1044.0,2244.0,24.0
1044.0,2268.0,24.0
1044.0,2292.0,24.0
1044.0,2316.0,24.0
1044.0,2340.0,24.0
1044.0,2364.0,24.0
1044.0,2388.0,24.0
1044.0,2412.0,24.0
1044.0,2436.0,24.0
1044.0,2460.0,24.0
1044.0,2484.0,48.0
1044.0,2508.0,48.0
1044.0,2532.0,48.0
1044.0,2556.0,48.0
1044.0,2580.0,48.0
1044.0,2604.0,48.0
1044.0,2628.0,48.0
1044.0,2652.0,48.0
1044.0,2676.0,72.0
1044.0,2700.0,72.0
1044.0,2724.0,72.0
1044.0,2748.0,72.0
1044.0,2772.0,96.0
1044.0,2796.0,120.0
1044.0,2820.0,144.0
1044.0,2844.0,144.0
1044.0,2868.0,144.0
1044.0,2892.0,144.0
1044.0,2916.0,144.0
1044.0,2940.0,144.0
1044.0,2964.0,144.0
1044.0,2988.0,168.0
1044.0,3012.0,168.0
1044.0,3036.0,168.0
1044.0,3060.0,168.0
1068.0,12.0,240.0
1068.0,36.0,240.0
1068.0,60.0,240.0
1068.0,84.0,288.0
1068.0,108.0,288.0
1068.0,132.0,288.0
1068.0,156.0,288.0
1068.0,180.0,288.0
1068.0,204.0,264.0
1068.0,228.0,264.0
1068.0,252.0,264.0
1068.0,276.0,264.0
1068.0,300.0,264.0
1068.0,324.0,264.0
1068.0,348.0,264.0
1068.0,372.0,264.0
1068.0,396.0,264.0
1068.0,420.0,264.0
1068.0,444.0,288.0
1068.0,468.0,288.0
1068.0,492.0,288.0
1068.0,516.0,288.0
1068.0,540.0,288.0
1068.0,564.0,288.0
1068.0,588.0,288.0
1068.0,612.0,288.0
1068.0,636.0,288.0
1068.0,660.0,288.0
1068.0,684.0,288.0
1068.0,708.0,264.0
1068.0,732.0,264.0
1068.0,756.0,240.0
1068.0,780.0,240.0
1068.0,804.0,264.0
1068.0,828.0,240.0
1068.0,852.0,240.0
1068.0,876.0,240.0
1068.0,900.0,216.0
1068.0,924.0,216.0
1068.0,948.0,216.0
1068.0,972.0,192.0
1068.0,996.0,192.0
1068.0,1020.0,168.0
1068.0,1044.0,144.0
1068.0,1068.0,144.0
1068.0,1092.0,120.0
1068.0,1116.0,120.0
1068.0,1140.0,96.0
1068.0,1164.0,96.0
1068.0,1188.0,96.0
1068.0,1212.0,72.0
1068.0,1236.0,72.0
1068.0,1260.0,72.0
1068.0,1284.0,72.0
1068.0,1308.0,72.0
1068.0,1332.0,48.0
1068.0,1356.0,48.0
1068.0,1380.0,48.0
1068.0,1404.0,48.0
1068.0,1428.0,48.0
1068.0,1452.0,24.0
1068.0,1476.0,24.0
1068.0,1500.0,24.0
1068.0,1524.0,24.0
1068.0,1548.0,24.0
1068.0,1572.0,24.0
1068.0,1596.0,24.0
1068.0,1620.0,24.0
1068.0,1644.0,24.0
1068.0,1668.0,24.0
1068.0,1692.0,24.0
1068.0,1716.0,24.0
1068.0,1740.0,24.0
1068.0,1764.0,24.0
1068.0,1788.0,24.0
1068.0,1812.0,24.0
1068.0,1836.0,24.0
1068.0,1860.0,24.0
1068.0,1884.0,24.0
1068.0,1908.0,24.0
1068.0,1932.0,24.0
1068.0,1956.0,24.0
1068.0,1980.0,24.0
1068.0,2004.0,24.0
1068.0,2028.0,24.0
1068.0,2052.0,24.0
1068.0,2076.0,24.0
1068.0,2100.0,24.0
1068.0,2124.0,24.0
1068.0,2148.0,24.0
1068.0,2172.0,24.0
1068.0,2196.0,24.0
1068.0,2220.0,24.0
1068.0,2244.0,24.0
1068.0,2268.0,24.0
1068.0,2292.0,24.0
1068.0,2316.0,24.0
1068.0,2340.0,24.0
1068.0,2364.0,24.0
1068.0,2388.0,24.0
1068.0,2412.0,24.0
1068.0,2436.0,24.0
1068.0,2460.0,24.0
1068.0,2484.0,48.0
1068.0,2508.0,48.0
1068.0,2532.0,48.0
1068.0,2556.0,48.0
1068.0,2580.0,48.0
1068.0,2604.0,48.0
1068.0,2628.0,48.0
1068.0,2652.0,48.0
1068.0,2676.0,72.0
1068.0,2700.0,72.0
1068.0,2724.0,72.0
1068.0,2748.0,96.0
1068.0,2772.0,120.0
1068.0,2796.0,144.0
1068.0,2820.0,144.0
1068.0,2844.0,144.0
1068.0,2868.0,144.0
1068.0,2892.0,144.0
1068.0,2916.0,144.0
1068.0,2940.0,168.0
1068.0,2964.0,168.0
1068.0,2988.0,168.0
1068.0,3012.0,168.0
1068.0,3036.0,168.0
1068.0,3060.0,168.0
1092.0,12.0,240.0
1092.0,36.0,240.0
1092.0,60.0,288.0
1092.0,84.0,288.0
1092.0,108.0,288.0
1092.0,132.0,288.0
1092.0,156.0,288.0
1092.0,180.0,288.0
1092.0,204.0,264.0
1092.0,228.0,264.0
1092.0,252.0,264.0
1092.0,276.0,264.0
1092.0,300.0,264.0
1092.0,324.0,264.0
1092.0,348.0,264.0
1092.0,372.0,264.0
1092.0,396.0,264.0
1092.0,420.0,264.0
1092.0,444.0,288.0
1092.0,468.0,288.0
1092.0,492.0,288.0
1092.0,516.0,288.0
1092.0,540.0,288.0
1092.0,564.0,288.0
1092.0,588.0,288.0
1092.0,612.0,288.0
1092.0,636.0,288.0
1092.0,660.0,288.0
1092.0,684.0,288.0
1092.0,708.0,264.0
1092.0,732.0,240.0
1092.0,756.0,240.0
1092.0,780.0,240.0
1092.0,804.0,240.0
1092.0,828.0,240.0
1092.0,852.0,240.0
1092.0,876.0,216.0
1092.0,900.0,216.0
1092.0,924.0,216.0
1092.0,948.0,216.0
1092.0,972.0,192.0
1092.0,996.0,168.0
1092.0,1020.0,144.0
1092.0,1044.0,144.0
1092.0,1068.0,120.0
1092.0,1092.0,120.0
1092.0,1116.0,96.0
1092.0,1140.0,96.0
1092.0,1164.0,96.0
1092.0,1188.0,96.0
1092.0,1212.0,72.0
1092.0,1236.0,72.0
1092.0,1260.0,72.0
1092.0,1284.0,72.0
1092.0,1308.0,72.0
1092.0,1332.0,48.0
1092.0,1356.0,48.0
1092.0,1380.0,48.0
1092.0,1404.0,48.0
1092.0,1428.0,48.0
1092.0,1452.0,24.0
1092.0,1476.0,24.0
1092.0,1500.0,24.0
1092.0,1524.0,24.0
1092.0,1548.0,24.0
1092.0,1572.0,24.0
1092.0,1596.0,24.0
1092.0,1620.0,24.0
1092.0,1644.0,24.0
1092.0,1668.0,24.0
1092.0,1692.0,24.0
1092.0,1716.0,24.0
1092.0,1740.0,24.0
1092.0,1764.0,24.0
1092.0,1788.0,24.0
1092.0,1812.0,24.0
1092.0,1836.0,24.0
1092.0,1860.0,24.0
1092.0,1884.0,24.0
1092.0,1908.0,24.0
1092.0,1932.0,24.0
1092.0,1956.0,24.0
1092.0,1980.0,24.0
1092.0,2004.0,24.0
1092.0,2028.0,24.0
1092.0,2052.0,24.0
1092.0,2076.0,24.0
1092.0,2100.0,24.0
1092.0,2124.0,24.0
1092.0,2148.0,24.0
1092.0,2172.0,24.0
1092.0,2196.0,24.0
1092.0,2220.0,24.0
1092.0,2244.0,24.0
1092.0,2268.0,24.0
1092.0,2292.0,24.0
1092.0,2316.0,24.0
1092.0,2340.0,24.0
1092.0,2364.0,24.0
1092.0,2388.0,24.0
1092.0,2412.0,24.0
1092.0,2436.0,24.0
1092.0,2460.0,48.0
1092.0,2484.0,48.0
1092.0,2508.0,48.0
1092.0,2532.0,48.0
1092.0,2556.0,48.0
1092.0,2580.0,48.0
1092.0,2604.0,48.0
1092.0,2628.0,48.0
1092.0,2652.0,72.0
1092.0,2676.0,72.0
1092.0,2700.0,72.0
1092.0,2724.0,72.0
1092.0,2748.0,96.0
1092.0,2772.0,144.0
1092.0,2796.0,144.0
1092.0,2820.0,144.0
1092.0,2844.0,144.0
1092.0,2868.0,144.0
1092.0,2892.0,144.0
1092.0,2916.0,144.0
1092.0,2940.0,168.0
1092.0,2964.0,168.0
1092.0,2988.0,168.0
1092.0,3012.0,168.0
1092.0,3036.0,168.0
1092.0,3060.0,168.0
1116.0,12.0,288.0
1116.0,36.0,288.0
1116.0,60.0,288.0
1116.0,84.0,288.0
1116.0,108.0,288.0
1116.0,132.0,288.0
1116.0,156.0,288.0
1116.0,180.0,288.0
1116.0,204.0,264.0
1116.0,228.0,264.0
1116.0,252.0,264.0
1116.0,276.0,264.0
1116.0,300.0,264.0
1116.0,324.0,264.0
1116.0,348.0,264.0
1116.0,372.0,264.0
1116.0,396.0,264.0
1116.0,420.0,264.0
1116.0,444.0,264.0
1116.0,468.0,288.0
1116.0,492.0,288.0
1116.0,516.0,288.0
1116.0,540.0,288.0
1116.0,564.0,288.0
1116.0,588.0,288.0
1116.0,612.0,288.0
1116.0,636.0,288.0
1116.0,660.0,288.0
1116.0,684.0,264.0
1116.0,708.0,264.0
1116.0,732.0,240.0
1116.0,756.0,240.0
1116.0,780.0,240.0
1116.0,804.0,240.0
1116.0,828.0,240.0
1116.0,852.0,240.0
1116.0,876.0,216.0
1116.0,900.0,216.0
1116.0,924.0,216.0
1116.0,948.0,192.0
1116.0,972.0,192.0
1116.0,996.0,168.0
1116.0,1020.0,144.0
1116.0,1044.0,144.0
1116.0,1068.0,120.0
1116.0,1092.0,120.0
1116.0,1116.0,96.0
1116.0,1140.0,96.0
1116.0,1164.0,96.0
1116.0,1188.0,96.0
1116.0,1212.0,72.0
1116.0,1236.0,72.0
1116.0,1260.0,72.0
1116.0,1284.0,72.0
1116.0,1308.0,72.0
1116.0,1332.0,48.0
1116.0,1356.0,48.0
1116.0,1380.0,48.0
1116.0,1404.0,48.0
1116.0,1428.0,48.0
1116.0,1452.0,24.0
1116.0,1476.0,24.0
1116.0,1500.0,24.0
1116.0,1524.0,24.0
1116.0,1548.0,24.0
1116.0,1572.0,24.0
1116.0,1596.0,24.0
1116.0,1620.0,24.0
1116.0,1644.0,24.0
1116.0,1668.0,24.0
1116.0,1692.0,24.0
1116.0,1716.0,24.0
1116.0,1740.0,24.0
1116.0,1764.0,24.0
1116.0,1788.0,24.0
1116.0,1812.0,24.0
1116.0,1836.0,24.0
1116.0,1860.0,24.0
1116.0,1884.0,24.0
1116.0,1908.0,24.0
1116.0,1932.0,24.0
1116.0,1956.0,24.0
1116.0,1980.0,24.0
1116.0,2004.0,24.0
1116.0,2028.0,24.0
1116.0,2052.0,24.0
1116.0,2076.0,24.0
1116.0,2100.0,24.0
1116.0,2124.0,24.0
1116.0,2148.0,24.0
1116.0,2172.0,24.0
1116.0,2196.0,24.0
1116.0,2220.0,24.0
1116.0,2244.0,24.0
1116.0,2268.0,24.0
1116.0,2292.0,24.0
1116.0,2316.0,24.0
1116.0,2340.0,24.0
1116.0,2364.0,24.0
1116.0,2388.0,24.0
1116.0,2412.0,24.0
1116.0,2436.0,24.0
1116.0,2460.0,48.0
1116.0,2484.0,48.0
1116.0,2508.0,48.0
1116.0,2532.0,48.0
1116.0,2556.0,48.0
1116.0,2580.0,48.0
1116.0,2604.0,48.0
1116.0,2628.0,48.0
1116.0,2652.0,72.0
1116.0,2676.0,72.0
1116.0,2700.0,72.0
1116.0,2724.0,72.0
1116.0,2748.0,96.0
1116.0,2772.0,144.0
1116.0,2796.0,144.0
1116.0,2820.0,144.0
1116.0,2844.0,144.0
1116.0,2868.0,168.0
1116.0,2892.0,168.0
1116.0,2916.0,168.0
1116.0,2940.0,168.0
1116.0,2964.0,168.0
1116.0,2988.0,168.0
1116.0,3012.0,168.0
1116.0,3036.0,168.0
1116.0,3060.0,168.0
1140.0,12.0,288.0
1140.0,36.0,288.0
1140.0,60.0,288.0
1140.0,84.0,288.0
1140.0,108.0,288.0
1140.0,132.0,288.0
1140.0,156.0,288.0
1140.0,180.0,264.0
1140.0,204.0,264.0
1140.0,228.0,264.0
1140.0,252.0,264.0
1140.0,276.0,264.0
1140.0,300.0,264.0
1140.0,324.0,264.0
1140.0,348.0,264.0
1140.0,372.0,264.0
1140.0,396.0,264.0
1140.0,420.0,264.0
1140.0,444.0,264.0
1140.0,468.0,288.0
1140.0,492.0,288.0
1140.0,516.0,288.0
1140.0,540.0,264.0
1140.0,564.0,264.0
1140.0,588.0,264.0
1140.0,612.0,264.0
1140.0,636.0,288.0
1140.0,660.0,264.0
1140.0,684.0,264.0
1140.0,708.0,264.0
1140.0,732.0,240.0
1140.0,756.0,240.0
1140.0,780.0,240.0
1140.0,804.0,240.0
1140.0,828.0,240.0
1140.0,852.0,216.0
1140.0,876.0,216.0
1140.0,900.0,216.0
1140.0,924.0,192.0
1140.0,948.0,192.0
1140.0,972.0,192.0
1140.0,996.0,168.0
1140.0,1020.0,144.0
1140.0,1044.0,144.0
1140.0,1068.0,120.0
1140.0,1092.0,120.0
1140.0,1116.0,96.0
1140.0,1140.0,96.0
1140.0,1164.0,96.0
1140.0,1188.0,72.0
1140.0,1212.0,72.0
1140.0,1236.0,72.0
1140.0,1260.0,72.0
1140.0,1284.0,72.0
1140.0,1308.0,72.0
1140.0,1332.0,48.0
1140.0,1356.0,48.0
1140.0,1380.0,48.0
1140.0,1404.0,48.0
1140.0,1428.0,24.0
1140.0,1452.0,24.0
1140.0,1476.0,24.0
1140.0,1500.0,24.0
1140.0,1524.0,24.0
1140.0,1548.0,24.0
1140.0,1572.0,24.0
1140.0,1596.0,24.0
1140.0,1620.0,24.0
1140.0,1644.0,24.0
1140.0,1668.0,24.0
1140.0,1692.0,24.0
1140.0,1716.0,24.0
1140.0,1740.0,24.0
1140.0,1764.0,24.0
1140.0,1788.0,24.0
1140.0,1812.0,24.0
1140.0,1836.0,24.0
1140.0,1860.0,24.0
1140.0,1884.0,24.0
1140.0,1908.0,24.0
1140.0,1932.0,24.0
1140.0,1956.0,24.0
1140.0,1980.0,24.0
1140.0,2004.0,24.0
1140.0,2028.0,24.0
1140.0,2052.0,24.0
1140.0,2076.0,24.0
1140.0,2100.0,24.0
1140.0,2124.0,24.0
1140.0,2148.0,24.0
1140.0,2172.0,24.0
1140.0,2196.0,24.0
1140.0,2220.0,24.0
1140.0,2244.0,24.0
1140.0,2268.0,24.0
1140.0,2292.0,24.0
1140.0,2316.0,24.0
1140.0,2340.0,24.0
1140.0,2364.0,24.0
1140.0,2388.0,24.0
1140.0,2412.0,24.0
1140.0,2436.0,24.0
1140.0,2460.0,48.0
1140.0,2484.0,48.0
1140.0,2508.0,48.0
1140.0,2532.0,48.0
1140.0,2556.0,48.0
1140.0,2580.0,48.0
1140.0,2604.0,48.0
1140.0,2628.0,48.0
1140.0,2652.0,72.0
1140.0,2676.0,72.0
1140.0,2700.0,96.0
1140.0,2724.0,96.0
1140.0,2748.0,120.0
1140.0,2772.0,144.0
1140.0,2796.0,144.0
1140.0,2820.0,144.0
1140.0,2844.0,144.0
1140.0,2868.0,168.0
1140.0,2892.0,168.0
1140.0,2916.0,168.0
1140.0,2940.0,168.0
1140.0,2964.0,168.0
1140.0,2988.0,168.0
1140.0,3012.0,168.0
1140.0,3036.0,168.0
1140.0,3060.0,168.0
1164.0,12.0,288.0
1164.0,36.0,288.0
1164.0,60.0,288.0
1164.0,84.0,288.0
1164.0,108.0,288.0
1164.0,132.0,288.0
1164.0,156.0,288.0
1164.0,180.0,264.0
1164.0,204.0,264.0
1164.0,228.0,264.0
1164.0,252.0,264.0
1164.0,276.0,264.0
1164.0,300.0,264.0
1164.0,324.0,264.0
1164.0,348.0,264.0
1164.0,372.0,264.0
1164.0,396.0,264.0
1164.0,420.0,264.0
1164.0,444.0,264.0
1164.0,468.0,288.0
1164.0,492.0,264.0
1164.0,516.0,264.0
1164.0,540.0,264.0
1164.0,564.0,264.0
1164.0,588.0,264.0
1164.0,612.0,264.0
1164.0,636.0,264.0
1164.0,660.0,264.0
1164.0,684.0,264.0
1164.0,708.0,264.0
1164.0,732.0,240.0
1164.0,756.0,240.0
1164.0,780.0,240.0
1164.0,804.0,240.0
1164.0,828.0,240.0
1164.0,852.0,216.0
1164.0,876.0,216.0
1164.0,900.0,192.0
1164.0,924.0,192.0
1164.0,948.0,192.0
1164.0,972.0,168.0
1164.0,996.0,168.0
1164.0,1020.0,144.0
1164.0,1044.0,120.0
1164.0,1068.0,120.0
1164.0,1092.0,120.0
1164.0,1116.0,96.0
1164.0,1140.0,96.0
1164.0,1164.0,96.0
1164.0,1188.0,72.0
1164.0,1212.0,72.0
1164.0,1236.0,72.0
1164.0,1260.0,72.0
1164.0,1284.0,72.0
1164.0,1308.0,72.0
1164.0,1332.0,48.0
1164.0,1356.0,48.0
1164.0,1380.0,48.0
1164.0,1404.0,48.0
1164.0,1428.0,24.0
1164.0,1452.0,24.0
1164.0,1476.0,24.0
1164.0,1500.0,24.0
1164.0,1524.0,24.0
1164.0,1548.0,24.0
1164.0,1572.0,24.0
1164.0,1596.0,24.0
1164.0,1620.0,24.0
1164.0,1644.0,24.0
1164.0,1668.0,24.0
1164.0,1692.0,24.0
1164.0,1716.0,24.0
1164.0,1740.0,24.0
1164.0,1764.0,24.0
1164.0,1788.0,24.0
1164.0,1812.0,24.0
1164.0,1836.0,24.0
1164.0,1860.0,24.0
1164.0,1884.0,24.0
1164.0,1908.0,24.0
1164.0,1932.0,24.0
1164.0,1956.0,24.0
1164.0,1980.0,24.0
1164.0,2004.0,24.0
1164.0,2028.0,24.0
1164.0,2052.0,24.0
1164.0,2076.0,24.0
1164.0,2100.0,24.0
1164.0,2124.0,24.0
1164.0,2148.0,24.0
1164.0,2172.0,24.0
1164.0,2196.0,24.0
1164.0,2220.0,24.0
1164.0,2244.0,24.0
1164.0,2268.0,24.0
1164.0,2292.0,24.0
1164.0,2316.0,24.0
1164.0,2340.0,24.0
1164.0,2364.0,24.0
1164.0,2388.0,24.0
1164.0,2412.0,24.0
1164.0,2436.0,24.0
1164.0,2460.0,48.0
1164.0,2484.0,48.0
1164.0,2508.0,48.0
1164.0,2532.0,48.0
1164.0,2556.0,48.0
1164.0,2580.0,48.0
1164.0,2604.0,48.0
1164.0,2628.0,48.0
1164.0,2652.0,72.0
1164.0,2676.0,72.0
1164.0,2700.0,96.0
1164.0,2724.0,96.0
1164.0,2748.0,120.0
1164.0,2772.0,144.0
1164.0,2796.0,144.0
1164.0,2820.0,144.0
1164.0,2844.0,168.0
1164.0,2868.0,168.0
1164.0,2892.0,168.0
1164.0,2916.0,168.0
1164.0,2940.0,168.0
1164.0,2964.0,168.0
1164.0,2988.0,168.0
1164.0,3012.0,168.0
1164.0,3036.0,168.0
1164.0,3060.0,168.0
1188.0,12.0,288.0
1188.0,36.0,288.0
1188.0,60.0,288.0
1188.0,84.0,288.0
1188.0,108.0,288.0
1188.0,132.0,288.0
1188.0,156.0,288.0
1188.0,180.0,264.0
1188.0,204.0,264.0
1188.0,228.0,264.0
1188.0,252.0,264.0
1188.0,276.0,264.0
1188.0,300.0,264.0
1188.0,324.0,264.0
1188.0,348.0,240.0
1188.0,372.0,240.0
1188.0,396.0,240.0
1188.0,420.0,264.0
1188.0,444.0,264.0
1188.0,468.0,288.0
1188.0,492.0,264.0
1188.0,516.0,264.0
1188.0,540.0,264.0
1188.0,564.0,264.0
1188.0,588.0,264.0
1188.0,612.0,264.0
1188.0,636.0,264.0
1188.0,660.0,264.0
1188.0,684.0,264.0
1188.0,708.0,264.0
1188.0,732.0,240.0
1188.0,756.0,240.0
1188.0,780.0,240.0
1188.0,804.0,240.0
1188.0,828.0,216.0
1188.0,852.0,216.0
1188.0,876.0,216.0
1188.0,900.0,192.0
1188.0,924.0,192.0
1188.0,948.0,192.0
1188.0,972.0,168.0
1188.0,996.0,168.0
1188.0,1020.0,144.0
1188.0,1044.0,120.0
1188.0,1068.0,120.0
1188.0,1092.0,96.0
1188.0,1116.0,96.0
1188.0,1140.0,96.0
1188.0,1164.0,96.0
1188.0,1188.0,72.0
1188.0,1212.0,72.0
1188.0,1236.0,72.0
1188.0,1260.0,72.0
1188.0,1284.0,72.0
1188.0,1308.0,48.0
1188.0,1332.0,48.0
1188.0,1356.0,48.0
1188.0,1380.0,48.0
1188.0,1404.0,48.0
1188.0,1428.0,24.0
1188.0,1452.0,24.0
1188.0,1476.0,24.0
1188.0,1500.0,24.0
1188.0,1524.0,24.0
1188.0,1548.0,24.0
1188.0,1572.0,24.0
1188.0,1596.0,24.0
1188.0,1620.0,24.0
1188.0,1644.0,24.0
1188.0,1668.0,24.0
1188.0,1692.0,24.0
1188.0,1716.0,24.0
1188.0,1740.0,24.0
1188.0,1764.0,24.0
1188.0,1788.0,24.0
1188.0,1812.0,24.0
1188.0,1836.0,24.0
1188.0,1860.0,24.0
1188.0,1884.0,24.0
1188.0,1908.0,24.0
1188.0,1932.0,24.0
1188.0,1956.0,24.0
1188.0,1980.0,24.0
1188.0,2004.0,24.0
1188.0,2028.0,24.0
1188.0,2052.0,24.0
1188.0,2076.0,24.0
1188.0,2100.0,24.0
1188.0,2124.0,24.0
1188.0,2148.0,24.0
1188.0,2172.0,24.0
1188.0,2196.0,24.0
1188.0,2220.0,24.0
1188.0,2244.0,24.0
1188.0,2268.0,24.0
1188.0,2292.0,24.0
1188.0,2316.0,24.0
1188.0,2340.0,24.0
1188.0,2364.0,24.0
1188.0,2388.0,24.0
1188.0,2412.0,24.0
1188.0,2436.0,24.0
1188.0,2460.0,24.0
1188.0,2484.0,48.0
1188.0,2508.0,48.0
1188.0,2532.0,48.0
1188.0,2556.0,48.0
1188.0,2580.0,48.0
1188.0,2604.0,48.0
1188.0,2628.0,72.0
1188.0,2652.0,72.0
1188.0,2676.0,72.0
1188.0,2700.0,96.0
1188.0,2724.0,96.0
1188.0,2748.0,120.0
1188.0,2772.0,120.0
1188.0,2796.0,144.0
1188.0,2820.0,144.0
1188.0,2844.0,144.0
1188.0,2868.0,168.0
1188.0,2892.0,168.0
1188.0,2916.0,168.0
1188.0,2940.0,168.0
1188.0,2964.0,168.0
1188.0,2988.0,168.0
1188.0,3012.0,168.0
1188.0,3036.0,168.0
1188.0,3060.0,168.0
1212.0,12.0,288.0
1212.0,36.0,288.0
1212.0,60.0,288.0
1212.0,84.0,288.0
1212.0,108.0,288.0
1212.0,132.0,288.0
1212.0,156.0,288.0
1212.0,180.0,264.0
1212.0,204.0,264.0
1212.0,228.0,264.0
1212.0,252.0,264.0
1212.0,276.0,264.0
1212.0,300.0,264.0
1212.0,324.0,264.0
1212.0,348.0,240.0
1212.0,372.0,240.0
1212.0,396.0,240.0
1212.0,420.0,264.0
1212.0,444.0,264.0
1212.0,468.0,288.0
1212.0,492.0,264.0
1212.0,516.0,264.0
1212.0,540.0,264.0
1212.0,564.0,264.0
1212.0,588.0,264.0
1212.0,612.0,264.0
1212.0,636.0,264.0
1212.0,660.0,264.0
1212.0,684.0,264.0
1212.0,708.0,264.0
1212.0,732.0,240.0
1212.0,756.0,240.0
1212.0,780.0,216.0
1212.0,804.0,216.0
1212.0,828.0,216.0
1212.0,852.0,192.0
1212.0,876.0,192.0
1212.0,900.0,192.0
1212.0,924.0,192.0
1212.0,948.0,192.0
1212.0,972.0,168.0
1212.0,996.0,144.0
1212.0,1020.0,120.0
1212.0,1044.0,120.0
1212.0,1068.0,120.0
1212.0,1092.0,96.0
1212.0,1116.0,96.0
1212.0,1140.0,96.0
1212.0,1164.0,72.0
1212.0,1188.0,72.0
1212.0,1212.0,72.0
1212.0,1236.0,72.0
1212.0,1260.0,72.0
1212.0,1284.0,72.0
1212.0,1308.0,48.0
1212.0,1332.0,48.0
1212.0,1356.0,48.0
1212.0,1380.0,48.0
1212.0,1404.0,48.0
1212.0,1428.0,24.0
1212.0,1452.0,24.0
1212.0,1476.0,24.0
1212.0,1500.0,24.0
1212.0,1524.0,24.0
1212.0,1548.0,24.0
1212.0,1572.0,24.0
1212.0,1596.0,24.0
1212.0,1620.0,24.0
1212.0,1644.0,24.0
1212.0,1668.0,24.0
1212.0,1692.0,24.0
1212.0,1716.0,24.0
1212.0,1740.0,24.0
1212.0,1764.0,24.0
1212.0,1788.0,24.0
1212.0,1812.0,24.0
1212.0,1836.0,24.0
1212.0,1860.0,24.0
1212.0,1884.0,24.0
1212.0,1908.0,24.0
1212.0,1932.0,24.0
1212.0,1956.0,24.0
1212.0,1980.0,24.0
1212.0,2004.0,24.0
1212.0,2028.0,24.0
1212.0,2052.0,24.0
1212.0,2076.0,24.0
1212.0,2100.0,24.0
1212.0,2124.0,24.0
1212.0,2148.0,24.0
1212.0,2172.0,24.0
1212.0,2196.0,24.0
1212.0,2220.0,24.0
1212.0,2244.0,24.0
1212.0,2268.0,24.0
1212.0,2292.0,24.0
1212.0,2316.0,24.0
1212.0,2340.0,24.0
1212.0,2364.0,24.0
1212.0,2388.0,24.0
1212.0,2412.0,24.0
1212.0,2436.0,24.0
1212.0,2460.0,48.0
1212.0,2484.0,48.0
1212.0,2508.0,48.0
1212.0,2532.0,48.0
1212.0,2556.0,48.0
1212.0,2580.0,48.0
1212.0,2604.0,48.0
1212.0,2628.0,72.0
1212.0,2652.0,72.0
1212.0,2676.0,96.0
1212.0,2700.0,96.0
1212.0,2724.0,96.0
1212.0,2748.0,120.0
1212.0,2772.0,120.0
1212.0,2796.0,144.0
1212.0,2820.0,144.0
1212.0,2844.0,144.0
1212.0,2868.0,168.0
1212.0,2892.0,168.0
1212.0,2916.0,168.0
1212.0,2940.0,168.0
1212.0,2964.0,168.0
1212.0,2988.0,168.0
1212.0,3012.0,168.0
1212.0,3036.0,168.0
1212.0,3060.0,168.0
1236.0,12.0,288.0
1236.0,36.0,288.0
1236.0,60.0,288.0
1236.0,84.0,288.0
1236.0,108.0,288.0
1236.0,132.0,288.0
1236.0,156.0,288.0
1236.0,180.0,264.0
1236.0,204.0,264.0
