time,zu1_xy,y,x,wspeed_10m*_xy
0 days 23:59:59,6.0,1212.0,324.0,1.7144943
0 days 23:59:59,6.0,1212.0,348.0,0.33280006
0 days 23:59:59,6.0,1212.0,372.0,0.752597
0 days 23:59:59,6.0,1212.0,396.0,0.54321116
0 days 23:59:59,6.0,1212.0,420.0,1.9335612
0 days 23:59:59,6.0,1212.0,444.0,1.120082
0 days 23:59:59,6.0,1212.0,468.0,2.8415532
0 days 23:59:59,6.0,1212.0,492.0,0.7987289
0 days 23:59:59,6.0,1212.0,516.0,1.2225093
0 days 23:59:59,6.0,1212.0,540.0,1.3500853
0 days 23:59:59,6.0,1212.0,564.0,1.1776216
0 days 23:59:59,6.0,1212.0,588.0,1.1206474
0 days 23:59:59,6.0,1212.0,612.0,0.9501212
0 days 23:59:59,6.0,1212.0,636.0,0.34752405
0 days 23:59:59,6.0,1212.0,660.0,1.3847858
0 days 23:59:59,6.0,1212.0,684.0,2.0144973
0 days 23:59:59,6.0,1212.0,708.0,2.5175626
0 days 23:59:59,6.0,1212.0,732.0,2.155904
0 days 23:59:59,6.0,1212.0,756.0,2.9662411
0 days 23:59:59,6.0,1212.0,780.0,0.34420276
0 days 23:59:59,6.0,1212.0,804.0,0.4873214
0 days 23:59:59,6.0,1212.0,828.0,0.86592346
0 days 23:59:59,6.0,1212.0,852.0,0.21517837
0 days 23:59:59,6.0,1212.0,876.0,0.32962507
0 days 23:59:59,6.0,1212.0,900.0,1.4628502
0 days 23:59:59,6.0,1212.0,924.0,2.4632225
0 days 23:59:59,6.0,1212.0,948.0,2.9025717
0 days 23:59:59,6.0,1212.0,972.0,1.3984094
0 days 23:59:59,6.0,1212.0,996.0,0.24553981
0 days 23:59:59,6.0,1212.0,1020.0,0.27884516
0 days 23:59:59,6.0,1212.0,1044.0,1.5691733
0 days 23:59:59,6.0,1212.0,1068.0,2.511742
0 days 23:59:59,6.0,1212.0,1092.0,1.0590312
0 days 23:59:59,6.0,1212.0,1116.0,2.862464
0 days 23:59:59,6.0,1212.0,1140.0,2.5104938
0 days 23:59:59,6.0,1212.0,1164.0,0.289637
0 days 23:59:59,6.0,1212.0,1188.0,1.1701852
0 days 23:59:59,6.0,1212.0,1212.0,1.2114204
0 days 23:59:59,6.0,1212.0,1236.0,0.599388
0 days 23:59:59,6.0,1212.0,1260.0,1.8151244
0 days 23:59:59,6.0,1212.0,1284.0,2.9239104
0 days 23:59:59,6.0,1212.0,1308.0,0.40346253
0 days 23:59:59,6.0,1212.0,1332.0,1.6960075
0 days 23:59:59,6.0,1212.0,1356.0,2.0963848
0 days 23:59:59,6.0,1212.0,1380.0,2.199631
0 days 23:59:59,6.0,1212.0,1404.0,2.2948458
0 days 23:59:59,6.0,1212.0,1428.0,0.9602481
0 days 23:59:59,6.0,1212.0,1452.0,1.6824337
0 days 23:59:59,6.0,1212.0,1476.0,1.8553419
0 days 23:59:59,6.0,1212.0,1500.0,2.0306733
0 days 23:59:59,6.0,1212.0,1524.0,2.1951926
0 days 23:59:59,6.0,1212.0,1548.0,2.7133644
0 days 23:59:59,6.0,1212.0,1572.0,2.839845
0 days 23:59:59,6.0,1212.0,1596.0,1.7023665
0 days 23:59:59,6.0,1212.0,1620.0,1.2376864
0 days 23:59:59,6.0,1212.0,1644.0,3.001976
0 days 23:59:59,6.0,1212.0,1668.0,3.0388691
0 days 23:59:59,6.0,1212.0,1692.0,3.0868762
0 days 23:59:59,6.0,1212.0,1716.0,3.0018742
0 days 23:59:59,6.0,1212.0,1740.0,3.0038702
0 days 23:59:59,6.0,1212.0,1764.0,2.9166427
0 days 23:59:59,6.0,1212.0,1788.0,2.7639236
0 days 23:59:59,6.0,1212.0,1812.0,1.7977047
0 days 23:59:59,6.0,1212.0,1836.0,0.36744562
0 days 23:59:59,6.0,1212.0,1860.0,0.19701205
0 days 23:59:59,6.0,1212.0,1884.0,2.4108584
0 days 23:59:59,6.0,1212.0,1908.0,0.197953
0 days 23:59:59,6.0,1212.0,1932.0,0.5229002
0 days 23:59:59,6.0,1212.0,1956.0,1.0230322
0 days 23:59:59,6.0,1212.0,1980.0,1.5715615
0 days 23:59:59,6.0,1212.0,2004.0,1.2829129
0 days 23:59:59,6.0,1212.0,2028.0,1.0409962
0 days 23:59:59,6.0,1212.0,2052.0,0.9357827
0 days 23:59:59,6.0,1212.0,2076.0,1.8275203
0 days 23:59:59,6.0,1212.0,2100.0,0.80922365
0 days 23:59:59,6.0,1212.0,2124.0,0.96621376
0 days 23:59:59,6.0,1212.0,2148.0,0.8446592
0 days 23:59:59,6.0,1212.0,2172.0,0.4869104
0 days 23:59:59,6.0,1212.0,2196.0,0.9007876
0 days 23:59:59,6.0,1212.0,2220.0,0.74073064
0 days 23:59:59,6.0,1212.0,2244.0,0.8333089
0 days 23:59:59,6.0,1212.0,2268.0,0.818348
0 days 23:59:59,6.0,1212.0,2292.0,0.35397
0 days 23:59:59,6.0,1212.0,2316.0,0.33482346
0 days 23:59:59,6.0,1212.0,2340.0,0.5415131
0 days 23:59:59,6.0,1212.0,2364.0,0.2070748
0 days 23:59:59,6.0,1212.0,2388.0,0.23767145
0 days 23:59:59,6.0,1212.0,2412.0,0.22550151
0 days 23:59:59,6.0,1212.0,2436.0,0.21092378
0 days 23:59:59,6.0,1212.0,2460.0,0.26447716
0 days 23:59:59,6.0,1212.0,2484.0,0.16910645
0 days 23:59:59,6.0,1212.0,2508.0,0.27214715
0 days 23:59:59,6.0,1212.0,2532.0,0.24676521
0 days 23:59:59,6.0,1212.0,2556.0,0.33045733
0 days 23:59:59,6.0,1212.0,2580.0,0.31972814
0 days 23:59:59,6.0,1212.0,2604.0,0.15617391
0 days 23:59:59,6.0,1212.0,2628.0,0.39467022
0 days 23:59:59,6.0,1212.0,2652.0,0.14760214
0 days 23:59:59,6.0,1212.0,2676.0,0.6796229
0 days 23:59:59,6.0,1212.0,2700.0,0.5087707
0 days 23:59:59,6.0,1212.0,2724.0,0.19251649
0 days 23:59:59,6.0,1212.0,2748.0,0.15543175
0 days 23:59:59,6.0,1212.0,2772.0,0.17181553
0 days 23:59:59,6.0,1212.0,2796.0,0.33499858
0 days 23:59:59,6.0,1212.0,2820.0,0.27190152
0 days 23:59:59,6.0,1212.0,2844.0,0.12922278
0 days 23:59:59,6.0,1212.0,2868.0,1.5713549
0 days 23:59:59,6.0,1212.0,2892.0,1.2369144
0 days 23:59:59,6.0,1212.0,2916.0,3.3301482
0 days 23:59:59,6.0,1212.0,2940.0,3.4079998
0 days 23:59:59,6.0,1212.0,2964.0,3.5015495
0 days 23:59:59,6.0,1212.0,2988.0,1.789618
0 days 23:59:59,6.0,1212.0,3012.0,1.6094334
0 days 23:59:59,6.0,1212.0,3036.0,1.3264003
0 days 23:59:59,6.0,1212.0,3060.0,3.6019843
0 days 23:59:59,6.0,1236.0,12.0,2.7522478
0 days 23:59:59,6.0,1236.0,36.0,2.6996253
0 days 23:59:59,6.0,1236.0,60.0,2.655919
0 days 23:59:59,6.0,1236.0,84.0,2.5594668
0 days 23:59:59,6.0,1236.0,108.0,2.3967874
0 days 23:59:59,6.0,1236.0,132.0,2.5950975
0 days 23:59:59,6.0,1236.0,156.0,3.422164
0 days 23:59:59,6.0,1236.0,180.0,1.8143437
0 days 23:59:59,6.0,1236.0,204.0,2.0911462
0 days 23:59:59,6.0,1236.0,228.0,2.2638378
0 days 23:59:59,6.0,1236.0,252.0,2.4533174
0 days 23:59:59,6.0,1236.0,276.0,1.7303225
0 days 23:59:59,6.0,1236.0,300.0,3.5711071
0 days 23:59:59,6.0,1236.0,324.0,1.8727489
0 days 23:59:59,6.0,1236.0,348.0,2.3504632
0 days 23:59:59,6.0,1236.0,372.0,0.71244216
0 days 23:59:59,6.0,1236.0,396.0,0.9171521
0 days 23:59:59,6.0,1236.0,420.0,0.23103146
0 days 23:59:59,6.0,1236.0,444.0,1.0746139
0 days 23:59:59,6.0,1236.0,468.0,0.6455903
0 days 23:59:59,6.0,1236.0,492.0,1.5724833
0 days 23:59:59,6.0,1236.0,516.0,1.6886461
0 days 23:59:59,6.0,1236.0,540.0,1.4865164
0 days 23:59:59,6.0,1236.0,564.0,1.1301265
0 days 23:59:59,6.0,1236.0,588.0,1.2067837
0 days 23:59:59,6.0,1236.0,612.0,1.1500828
0 days 23:59:59,6.0,1236.0,636.0,0.62628764
0 days 23:59:59,6.0,1236.0,660.0,1.6004254
0 days 23:59:59,6.0,1236.0,684.0,2.1812994
0 days 23:59:59,6.0,1236.0,708.0,2.5669556
0 days 23:59:59,6.0,1236.0,732.0,2.231769
0 days 23:59:59,6.0,1236.0,756.0,3.0676558
0 days 23:59:59,6.0,1236.0,780.0,0.7639988
0 days 23:59:59,6.0,1236.0,804.0,0.8687064
0 days 23:59:59,6.0,1236.0,828.0,1.3917494
0 days 23:59:59,6.0,1236.0,852.0,0.7166518
0 days 23:59:59,6.0,1236.0,876.0,0.9317477
0 days 23:59:59,6.0,1236.0,900.0,2.1202173
0 days 23:59:59,6.0,1236.0,924.0,0.29812112
0 days 23:59:59,6.0,1236.0,948.0,0.3992634
0 days 23:59:59,6.0,1236.0,972.0,1.6419356
0 days 23:59:59,6.0,1236.0,996.0,0.7529424
0 days 23:59:59,6.0,1236.0,1020.0,0.6677036
0 days 23:59:59,6.0,1236.0,1044.0,1.7483112
0 days 23:59:59,6.0,1236.0,1068.0,0.43748105
0 days 23:59:59,6.0,1236.0,1092.0,1.8020056
0 days 23:59:59,6.0,1236.0,1116.0,3.2964907
0 days 23:59:59,6.0,1236.0,1140.0,0.22052911
0 days 23:59:59,6.0,1236.0,1164.0,0.69523364
0 days 23:59:59,6.0,1236.0,1188.0,1.4113524
0 days 23:59:59,6.0,1236.0,1212.0,1.348964
0 days 23:59:59,6.0,1236.0,1236.0,0.6304426
0 days 23:59:59,6.0,1236.0,1260.0,1.7373391
0 days 23:59:59,6.0,1236.0,1284.0,0.15578665
0 days 23:59:59,6.0,1236.0,1308.0,0.8170833
0 days 23:59:59,6.0,1236.0,1332.0,1.7134625
0 days 23:59:59,6.0,1236.0,1356.0,2.2975903
0 days 23:59:59,6.0,1236.0,1380.0,2.378574
0 days 23:59:59,6.0,1236.0,1404.0,0.1324493
0 days 23:59:59,6.0,1236.0,1428.0,1.0133288
0 days 23:59:59,6.0,1236.0,1452.0,1.7204224
0 days 23:59:59,6.0,1236.0,1476.0,1.8812726
0 days 23:59:59,6.0,1236.0,1500.0,2.0742013
0 days 23:59:59,6.0,1236.0,1524.0,2.2197578
0 days 23:59:59,6.0,1236.0,1548.0,0.98830444
0 days 23:59:59,6.0,1236.0,1572.0,1.1221482
0 days 23:59:59,6.0,1236.0,1596.0,1.3563237
0 days 23:59:59,6.0,1236.0,1620.0,2.9648397
0 days 23:59:59,6.0,1236.0,1644.0,3.068588
0 days 23:59:59,6.0,1236.0,1668.0,3.125264
0 days 23:59:59,6.0,1236.0,1692.0,3.164585
0 days 23:59:59,6.0,1236.0,1716.0,3.0958507
0 days 23:59:59,6.0,1236.0,1740.0,2.952581
0 days 23:59:59,6.0,1236.0,1764.0,2.8458524
0 days 23:59:59,6.0,1236.0,1788.0,0.85131955
0 days 23:59:59,6.0,1236.0,1812.0,1.5982913
0 days 23:59:59,6.0,1236.0,1836.0,1.1329192
0 days 23:59:59,6.0,1236.0,1860.0,1.2557917
0 days 23:59:59,6.0,1236.0,1884.0,0.79520303
0 days 23:59:59,6.0,1236.0,1908.0,2.429733
0 days 23:59:59,6.0,1236.0,1932.0,2.369682
0 days 23:59:59,6.0,1236.0,1956.0,2.3026214
0 days 23:59:59,6.0,1236.0,1980.0,0.5196249
0 days 23:59:59,6.0,1236.0,2004.0,0.7828399
0 days 23:59:59,6.0,1236.0,2028.0,0.9532039
0 days 23:59:59,6.0,1236.0,2052.0,0.92031133
0 days 23:59:59,6.0,1236.0,2076.0,1.7549183
0 days 23:59:59,6.0,1236.0,2100.0,0.73551166
0 days 23:59:59,6.0,1236.0,2124.0,0.6967599
0 days 23:59:59,6.0,1236.0,2148.0,0.8758314
0 days 23:59:59,6.0,1236.0,2172.0,1.007357
0 days 23:59:59,6.0,1236.0,2196.0,0.94436026
0 days 23:59:59,6.0,1236.0,2220.0,0.737296
0 days 23:59:59,6.0,1236.0,2244.0,0.45314717
0 days 23:59:59,6.0,1236.0,2268.0,0.50925726
0 days 23:59:59,6.0,1236.0,2292.0,0.39111614
0 days 23:59:59,6.0,1236.0,2316.0,0.7242344
0 days 23:59:59,6.0,1236.0,2340.0,0.5633091
0 days 23:59:59,6.0,1236.0,2364.0,0.38625857
0 days 23:59:59,6.0,1236.0,2388.0,0.30337992
0 days 23:59:59,6.0,1236.0,2412.0,0.2802421
0 days 23:59:59,6.0,1236.0,2436.0,0.15336335
0 days 23:59:59,6.0,1236.0,2460.0,0.29658505
0 days 23:59:59,6.0,1236.0,2484.0,0.31852716
0 days 23:59:59,6.0,1236.0,2508.0,0.26213792
0 days 23:59:59,6.0,1236.0,2532.0,0.34833494
0 days 23:59:59,6.0,1236.0,2556.0,0.31798428
0 days 23:59:59,6.0,1236.0,2580.0,0.31286317
0 days 23:59:59,6.0,1236.0,2604.0,0.16087475
0 days 23:59:59,6.0,1236.0,2628.0,0.4999408
0 days 23:59:59,6.0,1236.0,2652.0,0.3820874
0 days 23:59:59,6.0,1236.0,2676.0,0.6658477
0 days 23:59:59,6.0,1236.0,2700.0,0.4266014
0 days 23:59:59,6.0,1236.0,2724.0,0.13660893
0 days 23:59:59,6.0,1236.0,2748.0,0.28351176
0 days 23:59:59,6.0,1236.0,2772.0,0.1750796
0 days 23:59:59,6.0,1236.0,2796.0,0.3183135
0 days 23:59:59,6.0,1236.0,2820.0,0.2334563
0 days 23:59:59,6.0,1236.0,2844.0,0.10687005
0 days 23:59:59,6.0,1236.0,2868.0,3.1486287
0 days 23:59:59,6.0,1236.0,2892.0,1.291615
0 days 23:59:59,6.0,1236.0,2916.0,1.7615672
0 days 23:59:59,6.0,1236.0,2940.0,1.8019403
0 days 23:59:59,6.0,1236.0,2964.0,1.8051407
0 days 23:59:59,6.0,1236.0,2988.0,1.6937206
0 days 23:59:59,6.0,1236.0,3012.0,3.6098568
0 days 23:59:59,6.0,1236.0,3036.0,1.3703231
0 days 23:59:59,6.0,1236.0,3060.0,3.6504977
0 days 23:59:59,6.0,1260.0,12.0,3.0504339
0 days 23:59:59,6.0,1260.0,36.0,0.19969516
0 days 23:59:59,6.0,1260.0,60.0,0.21703483
0 days 23:59:59,6.0,1260.0,84.0,0.21941452
0 days 23:59:59,6.0,1260.0,108.0,2.5358012
0 days 23:59:59,6.0,1260.0,132.0,2.7753844
0 days 23:59:59,6.0,1260.0,156.0,0.35140678
0 days 23:59:59,6.0,1260.0,180.0,1.9994487
0 days 23:59:59,6.0,1260.0,204.0,2.1381433
0 days 23:59:59,6.0,1260.0,228.0,0.10662101
0 days 23:59:59,6.0,1260.0,252.0,0.035116468
0 days 23:59:59,6.0,1260.0,276.0,1.225293
0 days 23:59:59,6.0,1260.0,300.0,3.5417597
0 days 23:59:59,6.0,1260.0,324.0,2.1126626
0 days 23:59:59,6.0,1260.0,348.0,2.5495095
0 days 23:59:59,6.0,1260.0,372.0,0.5224084
0 days 23:59:59,6.0,1260.0,396.0,1.3385282
0 days 23:59:59,6.0,1260.0,420.0,0.75710773
0 days 23:59:59,6.0,1260.0,444.0,1.303909
0 days 23:59:59,6.0,1260.0,468.0,1.5048723
0 days 23:59:59,6.0,1260.0,492.0,2.228465
0 days 23:59:59,6.0,1260.0,516.0,2.235787
0 days 23:59:59,6.0,1260.0,540.0,1.2991523
0 days 23:59:59,6.0,1260.0,564.0,0.5566721
0 days 23:59:59,6.0,1260.0,588.0,1.1863576
0 days 23:59:59,6.0,1260.0,612.0,1.3025943
0 days 23:59:59,6.0,1260.0,636.0,0.92547554
0 days 23:59:59,6.0,1260.0,660.0,1.7006052
0 days 23:59:59,6.0,1260.0,684.0,2.2837846
0 days 23:59:59,6.0,1260.0,708.0,2.6072516
0 days 23:59:59,6.0,1260.0,732.0,2.2804408
0 days 23:59:59,6.0,1260.0,756.0,3.2256
0 days 23:59:59,6.0,1260.0,780.0,1.400422
0 days 23:59:59,6.0,1260.0,804.0,1.7330426
0 days 23:59:59,6.0,1260.0,828.0,2.0082912
0 days 23:59:59,6.0,1260.0,852.0,1.2381753
0 days 23:59:59,6.0,1260.0,876.0,1.7420273
0 days 23:59:59,6.0,1260.0,900.0,0.2721758
0 days 23:59:59,6.0,1260.0,924.0,1.0679566
0 days 23:59:59,6.0,1260.0,948.0,1.4193078
0 days 23:59:59,6.0,1260.0,972.0,2.112731
0 days 23:59:59,6.0,1260.0,996.0,1.2259215
0 days 23:59:59,6.0,1260.0,1020.0,1.0681154
0 days 23:59:59,6.0,1260.0,1044.0,1.8560078
0 days 23:59:59,6.0,1260.0,1068.0,1.1628573
0 days 23:59:59,6.0,1260.0,1092.0,2.4082685
0 days 23:59:59,6.0,1260.0,1116.0,1.8823817
0 days 23:59:59,6.0,1260.0,1140.0,0.6514407
0 days 23:59:59,6.0,1260.0,1164.0,0.91356456
0 days 23:59:59,6.0,1260.0,1188.0,1.5111148
0 days 23:59:59,6.0,1260.0,1212.0,1.0862044
0 days 23:59:59,6.0,1260.0,1236.0,1.9766905
0 days 23:59:59,6.0,1260.0,1260.0,1.2438961
0 days 23:59:59,6.0,1260.0,1284.0,0.63052577
0 days 23:59:59,6.0,1260.0,1308.0,1.2651314
0 days 23:59:59,6.0,1260.0,1332.0,1.2454267
0 days 23:59:59,6.0,1260.0,1356.0,2.4170554
0 days 23:59:59,6.0,1260.0,1380.0,2.5134711
0 days 23:59:59,6.0,1260.0,1404.0,0.25632286
0 days 23:59:59,6.0,1260.0,1428.0,1.1865209
0 days 23:59:59,6.0,1260.0,1452.0,1.7775726
0 days 23:59:59,6.0,1260.0,1476.0,1.9080243
0 days 23:59:59,6.0,1260.0,1500.0,2.1153734
0 days 23:59:59,6.0,1260.0,1524.0,2.2740154
0 days 23:59:59,6.0,1260.0,1548.0,2.7722716
0 days 23:59:59,6.0,1260.0,1572.0,2.9559822
0 days 23:59:59,6.0,1260.0,1596.0,3.0157995
0 days 23:59:59,6.0,1260.0,1620.0,2.9762816
0 days 23:59:59,6.0,1260.0,1644.0,1.2021075
0 days 23:59:59,6.0,1260.0,1668.0,1.4178532
0 days 23:59:59,6.0,1260.0,1692.0,1.4683197
0 days 23:59:59,6.0,1260.0,1716.0,1.3678908
0 days 23:59:59,6.0,1260.0,1740.0,1.1320462
0 days 23:59:59,6.0,1260.0,1764.0,2.7905653
0 days 23:59:59,6.0,1260.0,1788.0,1.0394112
0 days 23:59:59,6.0,1260.0,1812.0,0.6506297
0 days 23:59:59,6.0,1260.0,1836.0,2.931441
0 days 23:59:59,6.0,1260.0,1860.0,2.701488
0 days 23:59:59,6.0,1260.0,1884.0,0.91427326
0 days 23:59:59,6.0,1260.0,1908.0,2.4555979
0 days 23:59:59,6.0,1260.0,1932.0,2.4561963
0 days 23:59:59,6.0,1260.0,1956.0,2.4195304
0 days 23:59:59,6.0,1260.0,1980.0,0.14906444
0 days 23:59:59,6.0,1260.0,2004.0,1.0630269
0 days 23:59:59,6.0,1260.0,2028.0,0.5318045
0 days 23:59:59,6.0,1260.0,2052.0,0.65274817
0 days 23:59:59,6.0,1260.0,2076.0,0.60423255
0 days 23:59:59,6.0,1260.0,2100.0,0.7173936
0 days 23:59:59,6.0,1260.0,2124.0,1.584874
0 days 23:59:59,6.0,1260.0,2148.0,0.9187467
0 days 23:59:59,6.0,1260.0,2172.0,0.48816165
0 days 23:59:59,6.0,1260.0,2196.0,0.9955769
0 days 23:59:59,6.0,1260.0,2220.0,0.6725461
0 days 23:59:59,6.0,1260.0,2244.0,0.89607835
0 days 23:59:59,6.0,1260.0,2268.0,0.48206404
0 days 23:59:59,6.0,1260.0,2292.0,0.83235514
0 days 23:59:59,6.0,1260.0,2316.0,0.39288533
0 days 23:59:59,6.0,1260.0,2340.0,0.6247242
0 days 23:59:59,6.0,1260.0,2364.0,0.21754086
0 days 23:59:59,6.0,1260.0,2388.0,0.14981921
0 days 23:59:59,6.0,1260.0,2412.0,0.20483108
0 days 23:59:59,6.0,1260.0,2436.0,0.52654535
0 days 23:59:59,6.0,1260.0,2460.0,0.30504075
0 days 23:59:59,6.0,1260.0,2484.0,0.40991157
0 days 23:59:59,6.0,1260.0,2508.0,0.24767889
0 days 23:59:59,6.0,1260.0,2532.0,0.21614318
0 days 23:59:59,6.0,1260.0,2556.0,0.3771301
0 days 23:59:59,6.0,1260.0,2580.0,0.26021552
0 days 23:59:59,6.0,1260.0,2604.0,0.1348803
0 days 23:59:59,6.0,1260.0,2628.0,0.49930748
0 days 23:59:59,6.0,1260.0,2652.0,0.2734549
0 days 23:59:59,6.0,1260.0,2676.0,0.21457915
0 days 23:59:59,6.0,1260.0,2700.0,0.3910449
0 days 23:59:59,6.0,1260.0,2724.0,0.64819765
0 days 23:59:59,6.0,1260.0,2748.0,0.40771163
0 days 23:59:59,6.0,1260.0,2772.0,0.3154879
0 days 23:59:59,6.0,1260.0,2796.0,0.15246703
0 days 23:59:59,6.0,1260.0,2820.0,0.16611128
0 days 23:59:59,6.0,1260.0,2844.0,1.1189744
0 days 23:59:59,6.0,1260.0,2868.0,3.0346425
0 days 23:59:59,6.0,1260.0,2892.0,1.3423694
0 days 23:59:59,6.0,1260.0,2916.0,1.7611753
0 days 23:59:59,6.0,1260.0,2940.0,1.5688552
0 days 23:59:59,6.0,1260.0,2964.0,1.3614119
0 days 23:59:59,6.0,1260.0,2988.0,3.6260903
0 days 23:59:59,6.0,1260.0,3012.0,1.9001038
0 days 23:59:59,6.0,1260.0,3036.0,2.580281
0 days 23:59:59,6.0,1260.0,3060.0,2.8871183
0 days 23:59:59,6.0,1284.0,12.0,0.60804087
0 days 23:59:59,6.0,1284.0,36.0,0.7965561
0 days 23:59:59,6.0,1284.0,60.0,0.668763
0 days 23:59:59,6.0,1284.0,84.0,0.34297824
0 days 23:59:59,6.0,1284.0,108.0,2.70853
0 days 23:59:59,6.0,1284.0,132.0,3.1995595
0 days 23:59:59,6.0,1284.0,156.0,1.0344266
0 days 23:59:59,6.0,1284.0,180.0,2.0746017
0 days 23:59:59,6.0,1284.0,204.0,2.2225268
0 days 23:59:59,6.0,1284.0,228.0,0.53172123
0 days 23:59:59,6.0,1284.0,252.0,0.13496815
0 days 23:59:59,6.0,1284.0,276.0,0.91503537
0 days 23:59:59,6.0,1284.0,300.0,0.4106372
0 days 23:59:59,6.0,1284.0,324.0,2.3351493
0 days 23:59:59,6.0,1284.0,348.0,2.609425
0 days 23:59:59,6.0,1284.0,372.0,3.1211267
0 days 23:59:59,6.0,1284.0,396.0,1.266774
0 days 23:59:59,6.0,1284.0,420.0,1.1873308
0 days 23:59:59,6.0,1284.0,444.0,0.30706486
0 days 23:59:59,6.0,1284.0,468.0,2.0178154
0 days 23:59:59,6.0,1284.0,492.0,2.1610065
0 days 23:59:59,6.0,1284.0,516.0,1.283844
0 days 23:59:59,6.0,1284.0,540.0,3.1557002
0 days 23:59:59,6.0,1284.0,564.0,3.2551982
0 days 23:59:59,6.0,1284.0,588.0,0.5907484
0 days 23:59:59,6.0,1284.0,612.0,0.9159788
0 days 23:59:59,6.0,1284.0,636.0,1.2912734
0 days 23:59:59,6.0,1284.0,660.0,2.221448
0 days 23:59:59,6.0,1284.0,684.0,2.5628216
0 days 23:59:59,6.0,1284.0,708.0,2.7141728
0 days 23:59:59,6.0,1284.0,732.0,2.2876315
0 days 23:59:59,6.0,1284.0,756.0,0.3800665
0 days 23:59:59,6.0,1284.0,780.0,1.9076968
0 days 23:59:59,6.0,1284.0,804.0,2.3731606
0 days 23:59:59,6.0,1284.0,828.0,2.5496833
0 days 23:59:59,6.0,1284.0,852.0,1.642798
0 days 23:59:59,6.0,1284.0,876.0,2.3897815
0 days 23:59:59,6.0,1284.0,900.0,0.8799515
0 days 23:59:59,6.0,1284.0,924.0,2.0084605
0 days 23:59:59,6.0,1284.0,948.0,0.2286633
0 days 23:59:59,6.0,1284.0,972.0,0.27587414
0 days 23:59:59,6.0,1284.0,996.0,0.21625607
0 days 23:59:59,6.0,1284.0,1020.0,1.3145453
0 days 23:59:59,6.0,1284.0,1044.0,0.36505073
0 days 23:59:59,6.0,1284.0,1068.0,1.8692907
0 days 23:59:59,6.0,1284.0,1092.0,2.8544662
0 days 23:59:59,6.0,1284.0,1116.0,2.9199386
0 days 23:59:59,6.0,1284.0,1140.0,0.9555953
0 days 23:59:59,6.0,1284.0,1164.0,1.5659446
0 days 23:59:59,6.0,1284.0,1188.0,1.3448554
0 days 23:59:59,6.0,1284.0,1212.0,2.3266947
0 days 23:59:59,6.0,1284.0,1236.0,2.2951512
0 days 23:59:59,6.0,1284.0,1260.0,2.3191886
0 days 23:59:59,6.0,1284.0,1284.0,1.0491581
0 days 23:59:59,6.0,1284.0,1308.0,0.9555568
0 days 23:59:59,6.0,1284.0,1332.0,2.740318
0 days 23:59:59,6.0,1284.0,1356.0,2.1963964
0 days 23:59:59,6.0,1284.0,1380.0,2.519808
0 days 23:59:59,6.0,1284.0,1404.0,2.6332345
0 days 23:59:59,6.0,1284.0,1428.0,1.3037277
0 days 23:59:59,6.0,1284.0,1452.0,1.8298066
0 days 23:59:59,6.0,1284.0,1476.0,1.9162703
0 days 23:59:59,6.0,1284.0,1500.0,2.1245522
0 days 23:59:59,6.0,1284.0,1524.0,2.2952197
0 days 23:59:59,6.0,1284.0,1548.0,1.216086
0 days 23:59:59,6.0,1284.0,1572.0,1.1252067
0 days 23:59:59,6.0,1284.0,1596.0,1.1436656
0 days 23:59:59,6.0,1284.0,1620.0,1.3033532
0 days 23:59:59,6.0,1284.0,1644.0,1.663355
0 days 23:59:59,6.0,1284.0,1668.0,1.7907598
0 days 23:59:59,6.0,1284.0,1692.0,1.7983377
0 days 23:59:59,6.0,1284.0,1716.0,1.7482412
0 days 23:59:59,6.0,1284.0,1740.0,1.5539882
0 days 23:59:59,6.0,1284.0,1764.0,1.3525245
0 days 23:59:59,6.0,1284.0,1788.0,1.393399
0 days 23:59:59,6.0,1284.0,1812.0,3.0817263
0 days 23:59:59,6.0,1284.0,1836.0,2.9135482
0 days 23:59:59,6.0,1284.0,1860.0,0.1410537
0 days 23:59:59,6.0,1284.0,1884.0,0.7453
0 days 23:59:59,6.0,1284.0,1908.0,1.4426711
0 days 23:59:59,6.0,1284.0,1932.0,1.4715542
0 days 23:59:59,6.0,1284.0,1956.0,1.4666812
0 days 23:59:59,6.0,1284.0,1980.0,0.3420619
0 days 23:59:59,6.0,1284.0,2004.0,0.26714426
0 days 23:59:59,6.0,1284.0,2028.0,0.4248013
0 days 23:59:59,6.0,1284.0,2052.0,1.1768758
0 days 23:59:59,6.0,1284.0,2076.0,0.36825335
0 days 23:59:59,6.0,1284.0,2100.0,0.5166887
0 days 23:59:59,6.0,1284.0,2124.0,0.63075525
0 days 23:59:59,6.0,1284.0,2148.0,0.9542687
0 days 23:59:59,6.0,1284.0,2172.0,0.60411966
0 days 23:59:59,6.0,1284.0,2196.0,0.9775077
0 days 23:59:59,6.0,1284.0,2220.0,0.5912952
0 days 23:59:59,6.0,1284.0,2244.0,0.43358627
0 days 23:59:59,6.0,1284.0,2268.0,0.6026333
0 days 23:59:59,6.0,1284.0,2292.0,0.4813569
0 days 23:59:59,6.0,1284.0,2316.0,0.621602
0 days 23:59:59,6.0,1284.0,2340.0,0.65169317
0 days 23:59:59,6.0,1284.0,2364.0,0.24033265
0 days 23:59:59,6.0,1284.0,2388.0,0.23228313
0 days 23:59:59,6.0,1284.0,2412.0,0.1295071
