time,zu1_xy,y,x,rad_net*_xy
0 days 14:59:59,6.0,2172.0,2772.0,-60.437634
0 days 14:59:59,6.0,2172.0,2796.0,249.01324
0 days 14:59:59,6.0,2172.0,2820.0,256.89914
0 days 14:59:59,6.0,2172.0,2844.0,283.5134
0 days 14:59:59,6.0,2172.0,2868.0,256.89804
0 days 14:59:59,6.0,2172.0,2892.0,266.0257
0 days 14:59:59,6.0,2172.0,2916.0,268.97333
0 days 14:59:59,6.0,2172.0,2940.0,281.23563
0 days 14:59:59,6.0,2172.0,2964.0,248.78622
0 days 14:59:59,6.0,2172.0,2988.0,255.72372
0 days 14:59:59,6.0,2172.0,3012.0,417.2878
0 days 14:59:59,6.0,2172.0,3036.0,395.61746
0 days 14:59:59,6.0,2172.0,3060.0,398.0373
0 days 14:59:59,6.0,2196.0,12.0,392.45947
0 days 14:59:59,6.0,2196.0,36.0,391.21097
0 days 14:59:59,6.0,2196.0,60.0,390.0711
0 days 14:59:59,6.0,2196.0,84.0,390.014
0 days 14:59:59,6.0,2196.0,108.0,11.073724
0 days 14:59:59,6.0,2196.0,132.0,-5.1403437
0 days 14:59:59,6.0,2196.0,156.0,246.08104
0 days 14:59:59,6.0,2196.0,180.0,-26.855844
0 days 14:59:59,6.0,2196.0,204.0,249.91106
0 days 14:59:59,6.0,2196.0,228.0,274.58752
0 days 14:59:59,6.0,2196.0,252.0,249.54604
0 days 14:59:59,6.0,2196.0,276.0,-59.00945
0 days 14:59:59,6.0,2196.0,300.0,247.37956
0 days 14:59:59,6.0,2196.0,324.0,246.47084
0 days 14:59:59,6.0,2196.0,348.0,262.92957
0 days 14:59:59,6.0,2196.0,372.0,272.55963
0 days 14:59:59,6.0,2196.0,396.0,-107.57994
0 days 14:59:59,6.0,2196.0,420.0,256.6928
0 days 14:59:59,6.0,2196.0,444.0,-61.56661
0 days 14:59:59,6.0,2196.0,468.0,351.09717
0 days 14:59:59,6.0,2196.0,492.0,-72.635506
0 days 14:59:59,6.0,2196.0,516.0,174.70926
0 days 14:59:59,6.0,2196.0,540.0,247.21524
0 days 14:59:59,6.0,2196.0,564.0,-29.087606
0 days 14:59:59,6.0,2196.0,588.0,251.78836
0 days 14:59:59,6.0,2196.0,612.0,244.21233
0 days 14:59:59,6.0,2196.0,636.0,353.88974
0 days 14:59:59,6.0,2196.0,660.0,-162.52794
0 days 14:59:59,6.0,2196.0,684.0,191.70245
0 days 14:59:59,6.0,2196.0,708.0,188.60533
0 days 14:59:59,6.0,2196.0,732.0,280.6686
0 days 14:59:59,6.0,2196.0,756.0,278.08405
0 days 14:59:59,6.0,2196.0,780.0,6.9734855
0 days 14:59:59,6.0,2196.0,804.0,53.786358
0 days 14:59:59,6.0,2196.0,828.0,52.58208
0 days 14:59:59,6.0,2196.0,852.0,546.8717
0 days 14:59:59,6.0,2196.0,876.0,546.5602
0 days 14:59:59,6.0,2196.0,900.0,546.4863
0 days 14:59:59,6.0,2196.0,924.0,546.4706
0 days 14:59:59,6.0,2196.0,948.0,546.52545
0 days 14:59:59,6.0,2196.0,972.0,546.6381
0 days 14:59:59,6.0,2196.0,996.0,547.06
0 days 14:59:59,6.0,2196.0,1020.0,547.1812
0 days 14:59:59,6.0,2196.0,1044.0,547.26215
0 days 14:59:59,6.0,2196.0,1068.0,547.24316
0 days 14:59:59,6.0,2196.0,1092.0,547.41595
0 days 14:59:59,6.0,2196.0,1116.0,547.6765
0 days 14:59:59,6.0,2196.0,1140.0,547.70544
0 days 14:59:59,6.0,2196.0,1164.0,547.6155
0 days 14:59:59,6.0,2196.0,1188.0,547.4056
0 days 14:59:59,6.0,2196.0,1212.0,266.4393
0 days 14:59:59,6.0,2196.0,1236.0,266.58377
0 days 14:59:59,6.0,2196.0,1260.0,358.83893
0 days 14:59:59,6.0,2196.0,1284.0,359.8459
0 days 14:59:59,6.0,2196.0,1308.0,248.80234
0 days 14:59:59,6.0,2196.0,1332.0,268.40222
0 days 14:59:59,6.0,2196.0,1356.0,227.15785
0 days 14:59:59,6.0,2196.0,1380.0,222.24529
0 days 14:59:59,6.0,2196.0,1404.0,221.23575
0 days 14:59:59,6.0,2196.0,1428.0,224.21434
0 days 14:59:59,6.0,2196.0,1452.0,226.27675
0 days 14:59:59,6.0,2196.0,1476.0,228.93462
0 days 14:59:59,6.0,2196.0,1500.0,55.789204
0 days 14:59:59,6.0,2196.0,1524.0,257.32782
0 days 14:59:59,6.0,2196.0,1548.0,261.36362
0 days 14:59:59,6.0,2196.0,1572.0,262.08905
0 days 14:59:59,6.0,2196.0,1596.0,262.17798
0 days 14:59:59,6.0,2196.0,1620.0,262.2946
0 days 14:59:59,6.0,2196.0,1644.0,261.83728
0 days 14:59:59,6.0,2196.0,1668.0,262.58167
0 days 14:59:59,6.0,2196.0,1692.0,263.9131
0 days 14:59:59,6.0,2196.0,1716.0,547.14044
0 days 14:59:59,6.0,2196.0,1740.0,547.1647
0 days 14:59:59,6.0,2196.0,1764.0,547.1248
0 days 14:59:59,6.0,2196.0,1788.0,547.2105
0 days 14:59:59,6.0,2196.0,1812.0,547.2326
0 days 14:59:59,6.0,2196.0,1836.0,547.2931
0 days 14:59:59,6.0,2196.0,1860.0,547.60266
0 days 14:59:59,6.0,2196.0,1884.0,244.5055
0 days 14:59:59,6.0,2196.0,1908.0,245.79045
0 days 14:59:59,6.0,2196.0,1932.0,247.02406
0 days 14:59:59,6.0,2196.0,1956.0,242.01184
0 days 14:59:59,6.0,2196.0,1980.0,549.5842
0 days 14:59:59,6.0,2196.0,2004.0,548.39655
0 days 14:59:59,6.0,2196.0,2028.0,548.1331
0 days 14:59:59,6.0,2196.0,2052.0,548.42456
0 days 14:59:59,6.0,2196.0,2076.0,548.5571
0 days 14:59:59,6.0,2196.0,2100.0,548.74866
0 days 14:59:59,6.0,2196.0,2124.0,550.6039
0 days 14:59:59,6.0,2196.0,2148.0,570.3828
0 days 14:59:59,6.0,2196.0,2172.0,239.0482
0 days 14:59:59,6.0,2196.0,2196.0,-59.87165
0 days 14:59:59,6.0,2196.0,2220.0,253.33478
0 days 14:59:59,6.0,2196.0,2244.0,246.05869
0 days 14:59:59,6.0,2196.0,2268.0,246.48732
0 days 14:59:59,6.0,2196.0,2292.0,254.03767
0 days 14:59:59,6.0,2196.0,2316.0,382.3621
0 days 14:59:59,6.0,2196.0,2340.0,246.71997
0 days 14:59:59,6.0,2196.0,2364.0,246.43484
0 days 14:59:59,6.0,2196.0,2388.0,399.94684
0 days 14:59:59,6.0,2196.0,2412.0,402.0687
0 days 14:59:59,6.0,2196.0,2436.0,407.06662
0 days 14:59:59,6.0,2196.0,2460.0,424.08954
0 days 14:59:59,6.0,2196.0,2484.0,297.22122
0 days 14:59:59,6.0,2196.0,2508.0,269.64844
0 days 14:59:59,6.0,2196.0,2532.0,246.66959
0 days 14:59:59,6.0,2196.0,2556.0,-37.233322
0 days 14:59:59,6.0,2196.0,2580.0,244.01202
0 days 14:59:59,6.0,2196.0,2604.0,241.53748
0 days 14:59:59,6.0,2196.0,2628.0,-65.61179
0 days 14:59:59,6.0,2196.0,2652.0,243.87868
0 days 14:59:59,6.0,2196.0,2676.0,249.13895
0 days 14:59:59,6.0,2196.0,2700.0,257.26874
0 days 14:59:59,6.0,2196.0,2724.0,252.17511
0 days 14:59:59,6.0,2196.0,2748.0,251.69878
0 days 14:59:59,6.0,2196.0,2772.0,251.36798
0 days 14:59:59,6.0,2196.0,2796.0,256.29324
0 days 14:59:59,6.0,2196.0,2820.0,265.3947
0 days 14:59:59,6.0,2196.0,2844.0,378.7095
0 days 14:59:59,6.0,2196.0,2868.0,269.18127
0 days 14:59:59,6.0,2196.0,2892.0,253.70273
0 days 14:59:59,6.0,2196.0,2916.0,248.05582
0 days 14:59:59,6.0,2196.0,2940.0,-27.600336
0 days 14:59:59,6.0,2196.0,2964.0,232.03946
0 days 14:59:59,6.0,2196.0,2988.0,249.55737
0 days 14:59:59,6.0,2196.0,3012.0,418.27777
0 days 14:59:59,6.0,2196.0,3036.0,390.16983
0 days 14:59:59,6.0,2196.0,3060.0,390.32172
0 days 14:59:59,6.0,2220.0,12.0,391.9445
0 days 14:59:59,6.0,2220.0,36.0,391.04456
0 days 14:59:59,6.0,2220.0,60.0,13.502416
0 days 14:59:59,6.0,2220.0,84.0,8.7454
0 days 14:59:59,6.0,2220.0,108.0,-5.4348054
0 days 14:59:59,6.0,2220.0,132.0,392.07413
0 days 14:59:59,6.0,2220.0,156.0,4.5833917
0 days 14:59:59,6.0,2220.0,180.0,-28.015343
0 days 14:59:59,6.0,2220.0,204.0,266.99637
0 days 14:59:59,6.0,2220.0,228.0,250.05373
0 days 14:59:59,6.0,2220.0,252.0,-62.734013
0 days 14:59:59,6.0,2220.0,276.0,21.632404
0 days 14:59:59,6.0,2220.0,300.0,23.64713
0 days 14:59:59,6.0,2220.0,324.0,16.279339
0 days 14:59:59,6.0,2220.0,348.0,226.05647
0 days 14:59:59,6.0,2220.0,372.0,320.09488
0 days 14:59:59,6.0,2220.0,396.0,-51.197704
0 days 14:59:59,6.0,2220.0,420.0,-63.906055
0 days 14:59:59,6.0,2220.0,444.0,246.9024
0 days 14:59:59,6.0,2220.0,468.0,360.5892
0 days 14:59:59,6.0,2220.0,492.0,-141.97147
0 days 14:59:59,6.0,2220.0,516.0,226.71284
0 days 14:59:59,6.0,2220.0,540.0,231.7827
0 days 14:59:59,6.0,2220.0,564.0,-7.2685933
0 days 14:59:59,6.0,2220.0,588.0,251.31236
0 days 14:59:59,6.0,2220.0,612.0,-64.27002
0 days 14:59:59,6.0,2220.0,636.0,-160.54195
0 days 14:59:59,6.0,2220.0,660.0,200.1553
0 days 14:59:59,6.0,2220.0,684.0,192.13135
0 days 14:59:59,6.0,2220.0,708.0,181.11345
0 days 14:59:59,6.0,2220.0,732.0,280.8413
0 days 14:59:59,6.0,2220.0,756.0,0.5420316
0 days 14:59:59,6.0,2220.0,780.0,53.44369
0 days 14:59:59,6.0,2220.0,804.0,547.2194
0 days 14:59:59,6.0,2220.0,828.0,546.75085
0 days 14:59:59,6.0,2220.0,852.0,546.47437
0 days 14:59:59,6.0,2220.0,876.0,546.4292
0 days 14:59:59,6.0,2220.0,900.0,546.48175
0 days 14:59:59,6.0,2220.0,924.0,546.5333
0 days 14:59:59,6.0,2220.0,948.0,546.7082
0 days 14:59:59,6.0,2220.0,972.0,547.1195
0 days 14:59:59,6.0,2220.0,996.0,547.22766
0 days 14:59:59,6.0,2220.0,1020.0,547.67426
0 days 14:59:59,6.0,2220.0,1044.0,548.49243
0 days 14:59:59,6.0,2220.0,1068.0,549.2259
0 days 14:59:59,6.0,2220.0,1092.0,549.2553
0 days 14:59:59,6.0,2220.0,1116.0,548.57904
0 days 14:59:59,6.0,2220.0,1140.0,547.88275
0 days 14:59:59,6.0,2220.0,1164.0,547.72955
0 days 14:59:59,6.0,2220.0,1188.0,547.5374
0 days 14:59:59,6.0,2220.0,1212.0,547.18036
0 days 14:59:59,6.0,2220.0,1236.0,358.40726
0 days 14:59:59,6.0,2220.0,1260.0,359.5757
0 days 14:59:59,6.0,2220.0,1284.0,359.52353
0 days 14:59:59,6.0,2220.0,1308.0,548.43835
0 days 14:59:59,6.0,2220.0,1332.0,550.59674
0 days 14:59:59,6.0,2220.0,1356.0,547.711
0 days 14:59:59,6.0,2220.0,1380.0,547.6892
0 days 14:59:59,6.0,2220.0,1404.0,547.7454
0 days 14:59:59,6.0,2220.0,1428.0,547.73206
0 days 14:59:59,6.0,2220.0,1452.0,547.84705
0 days 14:59:59,6.0,2220.0,1476.0,548.00604
0 days 14:59:59,6.0,2220.0,1500.0,547.52386
0 days 14:59:59,6.0,2220.0,1524.0,259.83435
0 days 14:59:59,6.0,2220.0,1548.0,262.71725
0 days 14:59:59,6.0,2220.0,1572.0,265.5491
0 days 14:59:59,6.0,2220.0,1596.0,265.56888
0 days 14:59:59,6.0,2220.0,1620.0,264.54065
0 days 14:59:59,6.0,2220.0,1644.0,264.4776
0 days 14:59:59,6.0,2220.0,1668.0,264.37677
0 days 14:59:59,6.0,2220.0,1692.0,265.73837
0 days 14:59:59,6.0,2220.0,1716.0,266.3818
0 days 14:59:59,6.0,2220.0,1740.0,547.0621
0 days 14:59:59,6.0,2220.0,1764.0,547.0842
0 days 14:59:59,6.0,2220.0,1788.0,547.08325
0 days 14:59:59,6.0,2220.0,1812.0,547.0795
0 days 14:59:59,6.0,2220.0,1836.0,546.97375
0 days 14:59:59,6.0,2220.0,1860.0,547.41284
0 days 14:59:59,6.0,2220.0,1884.0,547.41
0 days 14:59:59,6.0,2220.0,1908.0,547.69385
0 days 14:59:59,6.0,2220.0,1932.0,548.17334
0 days 14:59:59,6.0,2220.0,1956.0,548.1224
0 days 14:59:59,6.0,2220.0,1980.0,548.0046
0 days 14:59:59,6.0,2220.0,2004.0,548.3926
0 days 14:59:59,6.0,2220.0,2028.0,548.33887
0 days 14:59:59,6.0,2220.0,2052.0,548.70325
0 days 14:59:59,6.0,2220.0,2076.0,548.66156
0 days 14:59:59,6.0,2220.0,2100.0,548.6165
0 days 14:59:59,6.0,2220.0,2124.0,549.6438
0 days 14:59:59,6.0,2220.0,2148.0,552.49896
0 days 14:59:59,6.0,2220.0,2172.0,553.60223
0 days 14:59:59,6.0,2220.0,2196.0,260.68936
0 days 14:59:59,6.0,2220.0,2220.0,240.14235
0 days 14:59:59,6.0,2220.0,2244.0,-60.593052
0 days 14:59:59,6.0,2220.0,2268.0,249.20312
0 days 14:59:59,6.0,2220.0,2292.0,261.6074
0 days 14:59:59,6.0,2220.0,2316.0,351.2426
0 days 14:59:59,6.0,2220.0,2340.0,247.8115
0 days 14:59:59,6.0,2220.0,2364.0,400.55038
0 days 14:59:59,6.0,2220.0,2388.0,406.5824
0 days 14:59:59,6.0,2220.0,2412.0,260.36307
0 days 14:59:59,6.0,2220.0,2436.0,262.02783
0 days 14:59:59,6.0,2220.0,2460.0,291.44897
0 days 14:59:59,6.0,2220.0,2484.0,253.31973
0 days 14:59:59,6.0,2220.0,2508.0,-60.21419
0 days 14:59:59,6.0,2220.0,2532.0,239.06804
0 days 14:59:59,6.0,2220.0,2556.0,269.1559
0 days 14:59:59,6.0,2220.0,2580.0,242.68332
0 days 14:59:59,6.0,2220.0,2604.0,242.00394
0 days 14:59:59,6.0,2220.0,2628.0,-58.673904
0 days 14:59:59,6.0,2220.0,2652.0,254.40248
0 days 14:59:59,6.0,2220.0,2676.0,277.8427
0 days 14:59:59,6.0,2220.0,2700.0,217.91496
0 days 14:59:59,6.0,2220.0,2724.0,-60.179966
0 days 14:59:59,6.0,2220.0,2748.0,252.79872
0 days 14:59:59,6.0,2220.0,2772.0,262.17386
0 days 14:59:59,6.0,2220.0,2796.0,370.51312
0 days 14:59:59,6.0,2220.0,2820.0,301.0143
0 days 14:59:59,6.0,2220.0,2844.0,260.1951
0 days 14:59:59,6.0,2220.0,2868.0,-61.559242
0 days 14:59:59,6.0,2220.0,2892.0,234.09605
0 days 14:59:59,6.0,2220.0,2916.0,342.43048
0 days 14:59:59,6.0,2220.0,2940.0,268.03912
0 days 14:59:59,6.0,2220.0,2964.0,236.21068
0 days 14:59:59,6.0,2220.0,2988.0,227.62892
0 days 14:59:59,6.0,2220.0,3012.0,258.16855
0 days 14:59:59,6.0,2220.0,3036.0,418.71326
0 days 14:59:59,6.0,2220.0,3060.0,390.08444
0 days 14:59:59,6.0,2244.0,12.0,401.5008
0 days 14:59:59,6.0,2244.0,36.0,3.2932105
0 days 14:59:59,6.0,2244.0,60.0,-6.2478147
0 days 14:59:59,6.0,2244.0,84.0,392.40448
0 days 14:59:59,6.0,2244.0,108.0,391.42844
0 days 14:59:59,6.0,2244.0,132.0,8.025466
0 days 14:59:59,6.0,2244.0,156.0,-19.54861
0 days 14:59:59,6.0,2244.0,180.0,246.75949
0 days 14:59:59,6.0,2244.0,204.0,250.41463
0 days 14:59:59,6.0,2244.0,228.0,245.03116
0 days 14:59:59,6.0,2244.0,252.0,11.408026
0 days 14:59:59,6.0,2244.0,276.0,3.7230322
0 days 14:59:59,6.0,2244.0,300.0,237.20247
0 days 14:59:59,6.0,2244.0,324.0,-63.619755
0 days 14:59:59,6.0,2244.0,348.0,348.9678
0 days 14:59:59,6.0,2244.0,372.0,244.29286
0 days 14:59:59,6.0,2244.0,396.0,353.91812
0 days 14:59:59,6.0,2244.0,420.0,247.12692
0 days 14:59:59,6.0,2244.0,444.0,247.67372
0 days 14:59:59,6.0,2244.0,468.0,-147.74533
0 days 14:59:59,6.0,2244.0,492.0,-25.627851
0 days 14:59:59,6.0,2244.0,516.0,251.36278
0 days 14:59:59,6.0,2244.0,540.0,348.47318
0 days 14:59:59,6.0,2244.0,564.0,352.15137
0 days 14:59:59,6.0,2244.0,588.0,347.928
0 days 14:59:59,6.0,2244.0,612.0,12.819534
0 days 14:59:59,6.0,2244.0,636.0,0.86772776
0 days 14:59:59,6.0,2244.0,660.0,220.12848
0 days 14:59:59,6.0,2244.0,684.0,279.5348
0 days 14:59:59,6.0,2244.0,708.0,283.8553
0 days 14:59:59,6.0,2244.0,732.0,0.5442699
0 days 14:59:59,6.0,2244.0,756.0,53.64836
0 days 14:59:59,6.0,2244.0,780.0,547.1894
0 days 14:59:59,6.0,2244.0,804.0,546.68066
0 days 14:59:59,6.0,2244.0,828.0,546.5113
0 days 14:59:59,6.0,2244.0,852.0,546.62427
0 days 14:59:59,6.0,2244.0,876.0,546.82385
0 days 14:59:59,6.0,2244.0,900.0,547.02795
0 days 14:59:59,6.0,2244.0,924.0,547.42395
0 days 14:59:59,6.0,2244.0,948.0,547.6738
0 days 14:59:59,6.0,2244.0,972.0,547.9192
0 days 14:59:59,6.0,2244.0,996.0,548.3751
0 days 14:59:59,6.0,2244.0,1020.0,549.8163
0 days 14:59:59,6.0,2244.0,1044.0,555.58264
0 days 14:59:59,6.0,2244.0,1068.0,566.00024
0 days 14:59:59,6.0,2244.0,1092.0,566.9432
0 days 14:59:59,6.0,2244.0,1116.0,552.95703
0 days 14:59:59,6.0,2244.0,1140.0,550.65546
0 days 14:59:59,6.0,2244.0,1164.0,550.2807
0 days 14:59:59,6.0,2244.0,1188.0,549.4907
0 days 14:59:59,6.0,2244.0,1212.0,548.0016
0 days 14:59:59,6.0,2244.0,1236.0,359.26123
0 days 14:59:59,6.0,2244.0,1260.0,359.7623
0 days 14:59:59,6.0,2244.0,1284.0,359.04352
0 days 14:59:59,6.0,2244.0,1308.0,547.15424
0 days 14:59:59,6.0,2244.0,1332.0,546.8635
0 days 14:59:59,6.0,2244.0,1356.0,546.63336
0 days 14:59:59,6.0,2244.0,1380.0,546.60925
0 days 14:59:59,6.0,2244.0,1404.0,546.6515
0 days 14:59:59,6.0,2244.0,1428.0,546.6336
0 days 14:59:59,6.0,2244.0,1452.0,546.65875
0 days 14:59:59,6.0,2244.0,1476.0,546.6806
0 days 14:59:59,6.0,2244.0,1500.0,546.8766
0 days 14:59:59,6.0,2244.0,1524.0,262.39957
0 days 14:59:59,6.0,2244.0,1548.0,263.83316
0 days 14:59:59,6.0,2244.0,1572.0,267.47775
0 days 14:59:59,6.0,2244.0,1596.0,268.51685
0 days 14:59:59,6.0,2244.0,1620.0,267.08087
0 days 14:59:59,6.0,2244.0,1644.0,266.5982
0 days 14:59:59,6.0,2244.0,1668.0,267.29984
0 days 14:59:59,6.0,2244.0,1692.0,266.5759
0 days 14:59:59,6.0,2244.0,1716.0,546.93823
0 days 14:59:59,6.0,2244.0,1740.0,546.9612
0 days 14:59:59,6.0,2244.0,1764.0,546.9855
0 days 14:59:59,6.0,2244.0,1788.0,547.02515
0 days 14:59:59,6.0,2244.0,1812.0,547.036
0 days 14:59:59,6.0,2244.0,1836.0,547.0825
0 days 14:59:59,6.0,2244.0,1860.0,547.09296
0 days 14:59:59,6.0,2244.0,1884.0,547.3746
0 days 14:59:59,6.0,2244.0,1908.0,547.53644
0 days 14:59:59,6.0,2244.0,1932.0,547.9572
0 days 14:59:59,6.0,2244.0,1956.0,547.83936
0 days 14:59:59,6.0,2244.0,1980.0,548.11255
0 days 14:59:59,6.0,2244.0,2004.0,548.3476
0 days 14:59:59,6.0,2244.0,2028.0,548.1493
0 days 14:59:59,6.0,2244.0,2052.0,548.51746
0 days 14:59:59,6.0,2244.0,2076.0,548.58966
0 days 14:59:59,6.0,2244.0,2100.0,548.74866
0 days 14:59:59,6.0,2244.0,2124.0,549.2121
0 days 14:59:59,6.0,2244.0,2148.0,549.2464
0 days 14:59:59,6.0,2244.0,2172.0,550.40454
0 days 14:59:59,6.0,2244.0,2196.0,264.5683
0 days 14:59:59,6.0,2244.0,2220.0,266.67078
0 days 14:59:59,6.0,2244.0,2244.0,280.92075
0 days 14:59:59,6.0,2244.0,2268.0,252.7228
0 days 14:59:59,6.0,2244.0,2292.0,268.95966
0 days 14:59:59,6.0,2244.0,2316.0,351.6192
0 days 14:59:59,6.0,2244.0,2340.0,249.13515
0 days 14:59:59,6.0,2244.0,2364.0,249.45784
0 days 14:59:59,6.0,2244.0,2388.0,267.9812
0 days 14:59:59,6.0,2244.0,2412.0,241.27654
0 days 14:59:59,6.0,2244.0,2436.0,-29.683163
0 days 14:59:59,6.0,2244.0,2460.0,266.85593
0 days 14:59:59,6.0,2244.0,2484.0,246.84795
0 days 14:59:59,6.0,2244.0,2508.0,254.7508
0 days 14:59:59,6.0,2244.0,2532.0,243.5144
0 days 14:59:59,6.0,2244.0,2556.0,270.02185
0 days 14:59:59,6.0,2244.0,2580.0,242.27156
0 days 14:59:59,6.0,2244.0,2604.0,242.47943
0 days 14:59:59,6.0,2244.0,2628.0,-39.6305
0 days 14:59:59,6.0,2244.0,2652.0,240.41034
0 days 14:59:59,6.0,2244.0,2676.0,237.2219
0 days 14:59:59,6.0,2244.0,2700.0,251.9225
0 days 14:59:59,6.0,2244.0,2724.0,-24.866945
0 days 14:59:59,6.0,2244.0,2748.0,268.08255
0 days 14:59:59,6.0,2244.0,2772.0,294.38763
0 days 14:59:59,6.0,2244.0,2796.0,262.67636
0 days 14:59:59,6.0,2244.0,2820.0,-106.942726
0 days 14:59:59,6.0,2244.0,2844.0,233.19487
0 days 14:59:59,6.0,2244.0,2868.0,345.25653
0 days 14:59:59,6.0,2244.0,2892.0,239.13585
0 days 14:59:59,6.0,2244.0,2916.0,247.64961
0 days 14:59:59,6.0,2244.0,2940.0,381.8178
0 days 14:59:59,6.0,2244.0,2964.0,239.23169
0 days 14:59:59,6.0,2244.0,2988.0,235.02487
0 days 14:59:59,6.0,2244.0,3012.0,217.4355
0 days 14:59:59,6.0,2244.0,3036.0,418.62842
0 days 14:59:59,6.0,2244.0,3060.0,390.65915
0 days 14:59:59,6.0,2268.0,12.0,392.3931
0 days 14:59:59,6.0,2268.0,36.0,391.5463
0 days 14:59:59,6.0,2268.0,60.0,390.32422
0 days 14:59:59,6.0,2268.0,84.0,10.21268
0 days 14:59:59,6.0,2268.0,108.0,3.07684
0 days 14:59:59,6.0,2268.0,132.0,-10.052529
0 days 14:59:59,6.0,2268.0,156.0,241.1402
0 days 14:59:59,6.0,2268.0,180.0,-59.494877
0 days 14:59:59,6.0,2268.0,204.0,13.520504
0 days 14:59:59,6.0,2268.0,228.0,10.092022
0 days 14:59:59,6.0,2268.0,252.0,2.4699593
0 days 14:59:59,6.0,2268.0,276.0,243.8215
0 days 14:59:59,6.0,2268.0,300.0,245.34099
0 days 14:59:59,6.0,2268.0,324.0,-61.199795
0 days 14:59:59,6.0,2268.0,348.0,246.03899
0 days 14:59:59,6.0,2268.0,372.0,247.44955
0 days 14:59:59,6.0,2268.0,396.0,363.36758
0 days 14:59:59,6.0,2268.0,420.0,248.36032
0 days 14:59:59,6.0,2268.0,444.0,-146.99463
0 days 14:59:59,6.0,2268.0,468.0,-24.39118
0 days 14:59:59,6.0,2268.0,492.0,269.68262
0 days 14:59:59,6.0,2268.0,516.0,238.77364
0 days 14:59:59,6.0,2268.0,540.0,19.340565
0 days 14:59:59,6.0,2268.0,564.0,13.758623
0 days 14:59:59,6.0,2268.0,588.0,8.161206
0 days 14:59:59,6.0,2268.0,612.0,-19.99132
0 days 14:59:59,6.0,2268.0,636.0,280.10135
0 days 14:59:59,6.0,2268.0,660.0,279.18546
0 days 14:59:59,6.0,2268.0,684.0,281.2095
0 days 14:59:59,6.0,2268.0,708.0,287.70862
0 days 14:59:59,6.0,2268.0,732.0,55.524208
0 days 14:59:59,6.0,2268.0,756.0,547.37524
0 days 14:59:59,6.0,2268.0,780.0,546.77405
0 days 14:59:59,6.0,2268.0,804.0,546.673
0 days 14:59:59,6.0,2268.0,828.0,546.98627
0 days 14:59:59,6.0,2268.0,852.0,547.2193
0 days 14:59:59,6.0,2268.0,876.0,547.45575
0 days 14:59:59,6.0,2268.0,900.0,547.8219
0 days 14:59:59,6.0,2268.0,924.0,547.8742
0 days 14:59:59,6.0,2268.0,948.0,548.57294
0 days 14:59:59,6.0,2268.0,972.0,252.21722
0 days 14:59:59,6.0,2268.0,996.0,252.1652
0 days 14:59:59,6.0,2268.0,1020.0,254.37854
0 days 14:59:59,6.0,2268.0,1044.0,278.8631
0 days 14:59:59,6.0,2268.0,1068.0,255.93285
0 days 14:59:59,6.0,2268.0,1092.0,256.42075
0 days 14:59:59,6.0,2268.0,1116.0,-50.19024
0 days 14:59:59,6.0,2268.0,1140.0,570.85785
0 days 14:59:59,6.0,2268.0,1164.0,569.9118
0 days 14:59:59,6.0,2268.0,1188.0,567.8272
0 days 14:59:59,6.0,2268.0,1212.0,550.08765
0 days 14:59:59,6.0,2268.0,1236.0,360.64676
0 days 14:59:59,6.0,2268.0,1260.0,546.8535
0 days 14:59:59,6.0,2268.0,1284.0,359.15805
0 days 14:59:59,6.0,2268.0,1308.0,546.6714
0 days 14:59:59,6.0,2268.0,1332.0,546.5642
0 days 14:59:59,6.0,2268.0,1356.0,546.51385
0 days 14:59:59,6.0,2268.0,1380.0,546.68933
0 days 14:59:59,6.0,2268.0,1404.0,546.71454
0 days 14:59:59,6.0,2268.0,1428.0,546.7611
0 days 14:59:59,6.0,2268.0,1452.0,546.5203
0 days 14:59:59,6.0,2268.0,1476.0,546.64465
0 days 14:59:59,6.0,2268.0,1500.0,546.8093
0 days 14:59:59,6.0,2268.0,1524.0,546.8237
0 days 14:59:59,6.0,2268.0,1548.0,266.07214
0 days 14:59:59,6.0,2268.0,1572.0,267.76486
0 days 14:59:59,6.0,2268.0,1596.0,269.90598
0 days 14:59:59,6.0,2268.0,1620.0,547.04816
0 days 14:59:59,6.0,2268.0,1644.0,546.92175
0 days 14:59:59,6.0,2268.0,1668.0,546.96216
0 days 14:59:59,6.0,2268.0,1692.0,547.0117
0 days 14:59:59,6.0,2268.0,1716.0,546.93054
0 days 14:59:59,6.0,2268.0,1740.0,547.0198
0 days 14:59:59,6.0,2268.0,1764.0,546.8586
0 days 14:59:59,6.0,2268.0,1788.0,547.02106
0 days 14:59:59,6.0,2268.0,1812.0,546.9038
0 days 14:59:59,6.0,2268.0,1836.0,546.94824
0 days 14:59:59,6.0,2268.0,1860.0,547.27795
0 days 14:59:59,6.0,2268.0,1884.0,547.55835
0 days 14:59:59,6.0,2268.0,1908.0,547.47845
0 days 14:59:59,6.0,2268.0,1932.0,547.80524
0 days 14:59:59,6.0,2268.0,1956.0,547.96674
0 days 14:59:59,6.0,2268.0,1980.0,548.09314
0 days 14:59:59,6.0,2268.0,2004.0,548.31616
0 days 14:59:59,6.0,2268.0,2028.0,548.33997
0 days 14:59:59,6.0,2268.0,2052.0,548.51117
0 days 14:59:59,6.0,2268.0,2076.0,548.6556
0 days 14:59:59,6.0,2268.0,2100.0,270.91403
0 days 14:59:59,6.0,2268.0,2124.0,271.26352
